YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 03 29 15 00 999 99.0 99.0  1.84 13.79  6.09 999 1008.2  -5.9   2.1 -12.4 99.0 99.00
2005 03 29 16 00 999 99.0 99.0  2.13 12.90  6.60 999 1008.6  -6.0   2.1 -12.2 99.0 99.00
2005 03 29 17 00 999 99.0 99.0  1.85 12.90  6.26 999 1009.2  -6.0   2.1 -10.6 99.0 99.00
2005 03 29 18 00 999 99.0 99.0  1.83 12.90  6.31 999 1009.9  -6.1   2.1 -11.7 99.0 99.00
2005 03 29 19 00 999 99.0 99.0  1.79 12.12  6.11 999 1010.3  -6.0   2.1 -11.3 99.0 99.00
2005 03 29 20 00 999 99.0 99.0  1.74 12.12  6.35 999 1010.7  -5.4   2.1 -10.5 99.0 99.00
2005 03 29 21 00 999 99.0 99.0  1.63 12.90  6.36 999 1011.0  -5.7   2.1  -9.5 99.0 99.00
2005 03 29 22 00 999 99.0 99.0  1.67 12.90  6.39 999 1011.2  -5.1   2.2  -9.9 99.0 99.00
2005 03 29 23 00 999 99.0 99.0  1.65 12.90  6.65 999 1011.4  -4.7   2.2 -11.5 99.0 99.00
2005 03 30 00 00 999 99.0 99.0  1.60 12.90  6.67 999 1011.7  -3.9   2.2 -10.0 99.0 99.00
2005 03 30 01 00 999 99.0 99.0  1.58 12.12  6.64 999 1011.7  -3.3   2.2  -9.2 99.0 99.00
2005 03 30 02 00 999 99.0 99.0  1.76 12.90  6.41 999 1011.7  -3.3   2.2  -8.9 99.0 99.00
2005 03 30 03 00 999 99.0 99.0  1.67 12.90  6.12 999 1011.9  -3.9   2.2  -6.3 99.0 99.00
2005 03 30 04 00 999 99.0 99.0  1.69 12.12  5.99 999 1012.1  -4.2   2.1  -5.8 99.0 99.00
2005 03 30 05 00 999 99.0 99.0  1.91 12.12  5.89 999 1012.6  -4.8   2.1  -7.0 99.0 99.00
2005 03 30 06 00 999 99.0 99.0  1.89 11.43  5.83 999 1013.6  -5.6   2.1  -8.4 99.0 99.00
2005 03 30 07 00 999 99.0 99.0  2.09 12.12  5.33 999 1014.8  -6.2   2.1 -10.4 99.0 99.00
2005 03 30 08 00 999 99.0 99.0  2.12  5.56  5.39 999 1015.9  -6.7   2.1 -11.0 99.0 99.00
2005 03 30 09 00 999 99.0 99.0  2.20 11.43  5.42 999 1016.9  -7.1   2.1 -12.4 99.0 99.00
2005 03 30 10 00 999 99.0 99.0  2.23  7.14  5.49 999 1017.6  -7.4   2.1 -13.0 99.0 99.00
2005 03 30 11 00 999 99.0 99.0  2.29  6.67  5.80 999 1018.5  -7.5   2.1 -12.9 99.0 99.00
2005 03 30 12 00 999 99.0 99.0  2.15  6.67  5.80 999 1019.6  -7.4   2.1 -12.9 99.0 99.00
2005 03 30 13 00 999 99.0 99.0  2.23  7.14  6.11 999 1020.1  -7.1   2.1 -12.8 99.0 99.00
2005 03 30 14 00 999 99.0 99.0  1.96  6.67  5.93 999 1020.5  -7.1   2.1 -13.1 99.0 99.00
2005 03 30 15 00 999 99.0 99.0  1.79  7.14  6.10 999 1020.5  -7.1   2.1 -13.0 99.0 99.00
2005 03 30 16 00 999 99.0 99.0  1.75  6.67  6.22 999 1020.9  -6.8   2.1 -12.5 99.0 99.00
2005 03 30 17 00 999 99.0 99.0  1.63  6.67  6.15 999 1021.2  -6.6   2.1 -12.6 99.0 99.00
2005 03 30 18 00 999 99.0 99.0  1.74 11.43  6.25 999 1021.3  -6.5   2.1 -12.0 99.0 99.00
2005 03 30 19 00 999 99.0 99.0  1.63 12.12  6.11 999 1021.3  -6.0   2.0 -11.6 99.0 99.00
2005 03 30 20 00 999 99.0 99.0  1.60 10.00  6.30 999 1021.3  -5.6   2.1 -11.3 99.0 99.00
2005 03 30 21 00 999 99.0 99.0  1.47 10.81  6.61 999 1021.2  -5.6   2.1  -9.8 99.0 99.00
2005 03 30 22 00 999 99.0 99.0  1.47 10.81  6.57 999 1021.0  -5.0   2.1  -7.9 99.0 99.00
2005 03 30 23 00 999 99.0 99.0  1.40 10.81  6.53 999 1020.6  -3.8   2.1  -6.9 99.0 99.00
2005 03 31 00 00 999 99.0 99.0  1.37 11.43  5.61 999 1019.9  -1.9   2.1  -5.1 99.0 99.00
2005 03 31 01 00 999 99.0 99.0  1.52 10.81  5.21 999 1019.1  -0.3   2.1  -3.9 99.0 99.00
2005 03 31 02 00 999 99.0 99.0  1.69  5.26  5.27 999 1018.4   0.0   2.1  -3.9 99.0 99.00
2005 03 31 03 00 999 99.0 99.0  1.90  5.88  5.45 999 1017.8   0.4   2.1  -3.9 99.0 99.00
2005 03 31 04 00 999 99.0 99.0  1.91  5.88  5.49 999 1017.5   0.7   2.1  -3.1 99.0 99.00
2005 03 31 05 00 999 99.0 99.0  2.03  6.25  5.51 999 1016.5   0.8   2.1  -3.4 99.0 99.00
2005 03 31 06 00 999 99.0 99.0  2.02  5.88  5.68 999 1016.2   1.0   2.1  -2.5 99.0 99.00
2005 03 31 07 00 999 99.0 99.0  1.96  6.25  5.69 999 1015.9   0.6   2.1  -1.8 99.0 99.00
2005 03 31 08 00 999 99.0 99.0  1.97  6.25  5.71 999 1015.2   0.4   2.1  -0.4 99.0 99.00
2005 03 31 09 00 999 99.0 99.0  1.83  6.25  5.59 999 1014.3   1.2   2.1  -0.9 99.0 99.00
2005 03 31 10 00 999 99.0 99.0  1.99  5.88  5.62 999 1013.7   1.4   2.1  -0.9 99.0 99.00
2005 03 31 11 00 999 99.0 99.0  1.81  6.25  5.36 999 1012.6   1.4   2.1  -0.6 99.0 99.00
2005 03 31 12 00 999 99.0 99.0  1.87  6.25  5.48 999 1011.5   1.5   2.1  -0.3 99.0 99.00
2005 03 31 13 00 999 99.0 99.0  1.79  5.88  5.32 999 1010.2   1.6   2.1  -0.5 99.0 99.00
2005 03 31 14 00 999 99.0 99.0  1.75  6.25  5.18 999 1008.5   1.5   2.1  -1.2 99.0 99.00
2005 03 31 15 00 999 99.0 99.0  1.76  6.25  5.05 999 1007.8   1.0   2.1  -0.3 99.0 99.00
2005 03 31 16 00 999 99.0 99.0  1.77  5.88  5.04 999 1005.9   1.5   2.1  -0.8 99.0 99.00
2005 03 31 17 00 999 99.0 99.0  1.83  5.88  4.90 999 1004.1   1.4   2.1  -0.5 99.0 99.00
2005 03 31 18 00 999 99.0 99.0  1.94  6.25  5.04 999 1002.5   1.3   2.1  -0.2 99.0 99.00
2005 03 31 19 00 999 99.0 99.0  2.07  6.25  5.15 999 1001.2   1.9   2.1  -0.8 99.0 99.00
2005 03 31 20 00 999 99.0 99.0  2.18  5.88  5.19 999  999.8   1.0   2.1  -0.3 99.0 99.00
2005 03 31 21 00 999 99.0 99.0  2.44  6.67  5.36 999  997.8   2.0   2.1  -0.6 99.0 99.00
2005 03 31 22 00 999 99.0 99.0  2.96  6.67  5.75 999  996.3   1.2   2.1  -0.1 99.0 99.00
2005 03 31 23 00 999 99.0 99.0  3.03  7.14  5.83 999  994.6   1.1   2.1   0.2 99.0 99.00
2005 04 01 00 00 999 99.0 99.0  4.10  7.69  6.30 999  992.0   1.2   2.1   0.1 99.0 99.00
2005 04 01 01 00 999 99.0 99.0  3.84  7.14  6.25 999  991.0   1.0   2.1   0.3 99.0 99.00
2005 04 01 02 00 999 99.0 99.0  4.05  9.09  6.41 999  989.0   1.2   2.2   0.5 99.0 99.00
2005 04 01 03 00 999 99.0 99.0  4.49  9.09  6.65 999  986.7   1.5   2.2   0.6 99.0 99.00
2005 04 01 04 00 999 99.0 99.0  4.67  9.09  6.94 999  986.1   1.4   2.2   0.6 99.0 99.00
2005 04 01 05 00 999 99.0 99.0  4.79  8.33  7.10 999  985.8   1.7   2.2   0.6 99.0 99.00
2005 04 01 06 00 999 99.0 99.0  5.52  9.09  7.43 999  985.7   1.6   2.2   0.7 99.0 99.00
2005 04 01 07 00 999 99.0 99.0  6.12 10.00  8.03 999  985.3   1.6   2.2   0.8 99.0 99.00
2005 04 01 08 00 999 99.0 99.0  6.46 10.81  8.36 999  985.7   1.5   2.2   0.8 99.0 99.00
2005 04 01 09 00 999 99.0 99.0  6.05 11.43  8.34 999  986.1   1.7   2.2   1.0 99.0 99.00
2005 04 01 10 00 999 99.0 99.0  6.00 10.81  8.43 999  986.3   1.6   2.2   1.0 99.0 99.00
2005 04 01 11 00 999 99.0 99.0  5.17 10.81  8.06 999  986.7   1.6   2.2   1.1 99.0 99.00
2005 04 01 12 00 999 99.0 99.0  5.16 11.43  8.48 999  987.2   1.9   2.2   1.1 99.0 99.00
2005 04 01 13 00 999 99.0 99.0  5.05 11.43  8.54 999  987.7   1.8   2.2   0.9 99.0 99.00
2005 04 01 14 00 999 99.0 99.0  4.77 10.81  8.36 999  988.5   1.6   2.2   0.8 99.0 99.00
2005 04 01 15 00 999 99.0 99.0  5.13 10.81  8.53 999  989.2   1.8   2.2   0.5 99.0 99.00
2005 04 01 16 00 999 99.0 99.0  4.85 10.81  8.29 999  989.9   1.4   2.2   0.5 99.0 99.00
2005 04 01 17 00 999 99.0 99.0  5.01 10.81  8.38 999  991.1   1.2   2.2   0.2 99.0 99.00
2005 04 01 18 00 999 99.0 99.0  5.39 11.43  8.93 999  991.7   1.4   2.2   0.2 99.0 99.00
2005 04 01 19 00 999 99.0 99.0  5.25 11.43  8.85 999  992.5   0.6   2.2  -0.3 99.0 99.00
2005 04 01 20 00 999 99.0 99.0  4.59 10.81  8.51 999  992.8   1.7   2.2   0.0 99.0 99.00
2005 04 01 21 00 999 99.0 99.0  4.99 11.43  8.52 999  993.3   2.1   2.2  -0.6 99.0 99.00
2005 04 01 22 00 999 99.0 99.0  4.73 11.43  8.43 999  994.0   2.6   2.2  -0.5 99.0 99.00
2005 04 01 23 00 999 99.0 99.0  4.59 10.81  8.36 999  994.5   2.7   2.3  -0.8 99.0 99.00
2005 04 02 00 00 999 99.0 99.0  4.80 12.12  8.54 999  995.0   2.7   2.3  -0.2 99.0 99.00
2005 04 02 01 00 999 99.0 99.0  4.46 12.12  8.43 999  995.4   2.8   2.4  -0.4 99.0 99.00
2005 04 02 02 00 999 99.0 99.0  4.11 12.12  8.44 999  995.6   2.8   2.4   0.0 99.0 99.00
2005 04 02 03 00 999 99.0 99.0  4.03 11.43  8.53 999  996.0   2.8   2.4  -0.2 99.0 99.00
2005 04 02 04 00 999 99.0 99.0  4.06 11.43  8.29 999  996.3   3.0   2.4   0.3 99.0 99.00
2005 04 02 05 00 999 99.0 99.0  3.89 12.12  8.21 999  996.7   3.0   2.4   0.0 99.0 99.00
2005 04 02 06 00 999 99.0 99.0  4.06 12.12  8.13 999  997.3   2.5   2.4   0.1 99.0 99.00
2005 04 02 07 00 999 99.0 99.0  4.04 11.43  8.31 999  998.2   1.2   2.4   0.0 99.0 99.00
2005 04 02 08 00 999 99.0 99.0  3.78 11.43  8.00 999  999.2   0.5   2.3  -0.6 99.0 99.00
2005 04 02 09 00 999 99.0 99.0  3.89 10.81  7.77 999 1000.1   0.3   2.3  -0.9 99.0 99.00
2005 04 02 10 00 999 99.0 99.0  3.32 11.43  7.54 999 1000.6   0.3   2.2  -1.6 99.0 99.00
2005 04 02 11 00 999 99.0 99.0  3.35 11.43  7.48 999 1001.0   0.2   2.2  -2.0 99.0 99.00
2005 04 02 12 00 999 99.0 99.0  3.39 11.43  7.46 999 1001.8   0.1   2.2  -1.7 99.0 99.00
2005 04 02 13 00 999 99.0 99.0  3.50 11.43  7.76 999 1002.2   0.2   2.2  -2.3 99.0 99.00
2005 04 02 14 00 999 99.0 99.0  3.22  9.09  7.49 999 1002.6   0.2   2.2  -3.0 99.0 99.00
2005 04 02 15 00 999 99.0 99.0  3.41 11.43  7.81 999 1002.8   0.2   2.2  -3.0 99.0 99.00
2005 04 02 16 00 999 99.0 99.0  3.06 11.43  7.60 999 1003.2   0.1   2.3  -3.3 99.0 99.00
2005 04 02 17 00 999 99.0 99.0  3.17 12.12  7.67 999 1003.3   0.1   2.2  -3.7 99.0 99.00
2005 04 02 18 00 999 99.0 99.0  3.15 10.81  7.82 999 1003.8   0.0   2.2  -3.3 99.0 99.00
2005 04 02 19 00 999 99.0 99.0  3.22 11.43  7.79 999 1004.6   0.1   2.3  -3.2 99.0 99.00
2005 04 02 20 00 999 99.0 99.0  3.55 11.43  7.97 999 1005.0   0.1   2.3  -3.3 99.0 99.00
2005 04 02 21 00 999 99.0 99.0  3.26 10.81  7.87 999 1005.4   0.1   2.3  -3.4 99.0 99.00
2005 04 02 22 00 999 99.0 99.0  3.32 12.12  8.02 999 1005.5   0.2   2.3  -3.8 99.0 99.00
2005 04 02 23 00 999 99.0 99.0  3.28 13.79  7.75 999 1005.5  -0.1   2.3  -3.3 99.0 99.00
2005 04 03 00 00 999 99.0 99.0  3.56 12.90  8.01 999 1005.7  -0.4   2.3  -3.1 99.0 99.00
2005 04 03 01 00 999 99.0 99.0  3.30 12.90  7.87 999 1005.6  -0.5   2.3  -3.5 99.0 99.00
2005 04 03 02 00 999 99.0 99.0  3.53 12.90  8.14 999 1005.5  -0.4   2.3  -3.9 99.0 99.00
2005 04 03 03 00 999 99.0 99.0  3.71 13.79  8.18 999 1005.4  -0.5   2.3  -3.7 99.0 99.00
2005 04 03 04 00 999 99.0 99.0  3.64 12.90  8.26 999 1005.5  -0.6   2.3  -3.6 99.0 99.00
2005 04 03 05 00 999 99.0 99.0  3.60 12.90  8.43 999 1005.5  -0.6   2.3  -3.7 99.0 99.00
2005 04 03 06 00 999 99.0 99.0  3.43 12.90  8.04 999 1005.6  -0.7   2.3  -4.3 99.0 99.00
2005 04 03 07 00 999 99.0 99.0  3.51 12.90  8.08 999 1005.8  -0.8   2.3  -4.1 99.0 99.00
2005 04 03 08 00 999 99.0 99.0  3.26 12.90  7.58 999 1006.1  -0.9   2.3  -4.9 99.0 99.00
2005 04 03 09 00 999 99.0 99.0  3.27 12.12  7.79 999 1006.4  -1.0   2.2  -5.5 99.0 99.00
2005 04 03 10 00 999 99.0 99.0  2.93 12.12  7.38 999 1006.4  -1.1   2.2  -5.9 99.0 99.00
2005 04 03 11 00 999 99.0 99.0  2.83 11.43  7.30 999 1006.5  -1.3   2.2  -6.1 99.0 99.00
2005 04 03 12 00 999 99.0 99.0  2.62 11.43  6.97 999 1006.6  -1.5   2.2  -6.4 99.0 99.00
2005 04 03 13 00 999 99.0 99.0  2.67 10.81  7.07 999 1006.7  -1.6   2.2  -7.0 99.0 99.00
2005 04 03 14 00 999 99.0 99.0  2.49 11.43  6.99 999 1007.1  -1.8   2.2  -7.2 99.0 99.00
2005 04 03 15 00 999 99.0 99.0  2.68 12.12  7.42 999 1007.3  -1.9   2.2  -8.0 99.0 99.00
2005 04 03 16 00 999 99.0 99.0  2.47 11.43  7.04 999 1007.5  -1.9   2.2  -7.2 99.0 99.00
2005 04 03 17 00 999 99.0 99.0  2.19 11.43  6.48 999 1008.2  -2.1   2.2  -7.1 99.0 99.00
2005 04 03 18 00 999 99.0 99.0  2.41 10.81  7.05 999 1008.8  -2.4   2.2  -7.3 99.0 99.00
2005 04 03 19 00 999 99.0 99.0  2.26 11.43  6.89 999 1009.7  -2.8   2.2  -6.8 99.0 99.00
2005 04 03 20 00 999 99.0 99.0  2.16 11.43  6.83 999 1010.7  -2.7   2.1  -7.3 99.0 99.00
2005 04 03 21 00 999 99.0 99.0  2.05 11.43  6.68 999 1011.2  -2.6   2.2  -9.4 99.0 99.00
2005 04 03 22 00 999 99.0 99.0  2.19 11.43  6.85 999 1012.1  -3.1   2.2  -8.3 99.0 99.00
2005 04 03 23 00 999 99.0 99.0  2.07 10.81  6.17 999 1012.6  -3.1   2.2  -9.0 99.0 99.00
2005 04 04 00 00 999 99.0 99.0  1.95 11.43  5.94 999 1012.9  -3.0   2.2  -8.8 99.0 99.00
2005 04 04 01 00 999 99.0 99.0  2.00 10.81  6.07 999 1013.4  -3.0   2.2  -8.2 99.0 99.00
2005 04 04 02 00 999 99.0 99.0  1.84 11.43  6.02 999 1013.8  -2.8   2.2  -8.6 99.0 99.00
2005 04 04 03 00 999 99.0 99.0  1.78 11.43  5.82 999 1014.2  -2.8   2.3  -8.0 99.0 99.00
2005 04 04 04 00 999 99.0 99.0  1.76 10.81  5.84 999 1014.8  -2.9   2.4  -8.1 99.0 99.00
2005 04 04 05 00 999 99.0 99.0  1.81 10.81  5.71 999 1015.2  -2.6   2.4  -9.2 99.0 99.00
2005 04 04 06 00 999 99.0 99.0  1.95 10.81  5.73 999 1015.6  -3.0   2.4  -8.8 99.0 99.00
2005 04 04 07 00 999 99.0 99.0  2.01 10.81  5.88 999 1016.1  -3.0   2.4  -9.3 99.0 99.00
2005 04 04 08 00 999 99.0 99.0  1.99 10.81  5.62 999 1016.8  -3.3   2.3  -8.0 99.0 99.00
2005 04 04 09 00 999 99.0 99.0  2.16 10.81  5.69 999 1017.4  -3.3   2.3  -9.0 99.0 99.00
2005 04 04 10 00 999 99.0 99.0  1.91 10.81  5.57 999 1017.7  -3.5   2.3  -9.8 99.0 99.00
2005 04 04 11 00 999 99.0 99.0  1.90  5.88  5.48 999 1017.9  -3.7   2.3  -9.4 99.0 99.00
2005 04 04 12 00 999 99.0 99.0  1.82  6.25  5.67 999 1018.3  -3.4   2.3  -9.2 99.0 99.00
2005 04 04 13 00 999 99.0 99.0  1.97  5.88  5.76 999 1018.5  -3.2   2.3  -8.7 99.0 99.00
2005 04 04 14 00 999 99.0 99.0  1.99  6.25  5.94 999 1018.7  -3.4   2.3  -9.8 99.0 99.00
2005 04 04 15 00 999 99.0 99.0  1.80 10.00  5.82 999 1018.7  -3.4   2.3  -9.1 99.0 99.00
2005 04 04 16 00 999 99.0 99.0  1.79  6.67  5.94 999 1018.9  -3.3   2.3  -8.8 99.0 99.00
2005 04 04 17 00 999 99.0 99.0  1.83  7.14  6.04 999 1018.9  -3.3   2.3  -9.2 99.0 99.00
2005 04 04 18 00 999 99.0 99.0  1.79  7.14  6.12 999 1018.9  -3.3   2.3  -9.4 99.0 99.00
2005 04 04 19 00 999 99.0 99.0  1.59  7.14  6.08 999 1018.9  -2.7   2.3  -9.4 99.0 99.00
2005 04 04 20 00 999 99.0 99.0  1.43  9.09  5.90 999 1019.0  -2.3   2.3  -9.3 99.0 99.00
2005 04 04 21 00 999 99.0 99.0  1.48  9.09  6.18 999 1019.2  -2.7   2.3  -8.7 99.0 99.00
2005 04 04 22 00 999 99.0 99.0  1.42  9.09  5.77 999 1018.9  -2.7   2.3  -8.8 99.0 99.00
2005 04 04 23 00 999 99.0 99.0  1.31  6.67  5.43 999 1019.1  -2.7   2.4  -8.4 99.0 99.00
2005 04 05 00 00 999 99.0 99.0  1.18  6.25  5.35 999 1018.7  -2.4   2.4  -9.0 99.0 99.00
2005 04 05 01 00 999 99.0 99.0  1.19 10.00  5.56 999 1018.5  -2.3   2.4  -9.2 99.0 99.00
2005 04 05 02 00 999 99.0 99.0  1.21  8.33  5.45 999 1018.4  -2.0   2.5  -9.2 99.0 99.00
2005 04 05 03 00 999 99.0 99.0  1.26  9.09  6.01 999 1018.3  -1.8   2.5  -8.8 99.0 99.00
2005 04 05 04 00 999 99.0 99.0  1.24  7.69  6.06 999 1017.7  -1.7   2.5  -8.9 99.0 99.00
2005 04 05 05 00 999 99.0 99.0  1.25  7.14  6.16 999 1017.4  -1.2   2.5  -8.9 99.0 99.00
2005 04 05 06 00 999 99.0 99.0  1.18  7.69  6.15 999 1017.2  -1.4   2.5  -8.4 99.0 99.00
2005 04 05 07 00 999 99.0 99.0  1.33  8.33  6.55 999 1016.9  -2.2   2.4  -8.5 99.0 99.00
2005 04 05 08 00 999 99.0 99.0  1.34  8.33  6.53 999 1016.6  -2.1   2.4  -8.4 99.0 99.00
2005 04 05 09 00 999 99.0 99.0  1.34  9.09  6.63 999 1016.4  -2.1   2.3  -8.6 99.0 99.00
2005 04 05 10 00 999 99.0 99.0  1.22  7.14  6.41 999 1016.0  -1.9   2.3  -8.4 99.0 99.00
2005 04 05 11 00 999 99.0 99.0  1.19  9.09  6.36 999 1015.3  -1.9   2.3  -8.4 99.0 99.00
2005 04 05 12 00 999 99.0 99.0  1.14  9.09  6.38 999 1014.6  -1.8   2.3  -8.1 99.0 99.00
2005 04 05 13 00 999 99.0 99.0  1.09  7.69  6.41 999 1014.0  -1.5   2.3  -7.9 99.0 99.00
2005 04 05 14 00 999 99.0 99.0  1.11  7.14  6.57 999 1013.1  -1.6   2.3  -7.8 99.0 99.00
2005 04 05 15 00 999 99.0 99.0  0.88  9.09  6.12 999 1012.4  -1.3   2.2  -7.5 99.0 99.00
2005 04 05 16 00 999 99.0 99.0  0.93  9.09  6.04 999 1011.6  -1.1   2.1  -7.3 99.0 99.00
2005 04 05 17 00 999 99.0 99.0  0.91  7.14  5.53 999 1011.0  -1.0   2.2  -7.1 99.0 99.00
2005 04 05 18 00 999 99.0 99.0  0.91  9.09  4.62 999 1009.7  -1.0   2.2  -7.0 99.0 99.00
2005 04 05 19 00 999 99.0 99.0  0.97  9.09  4.65 999 1008.9  -0.5   2.2  -6.6 99.0 99.00
2005 04 05 20 00 999 99.0 99.0  1.05  9.09  4.49 999 1008.4  -0.5   2.2  -6.6 99.0 99.00
2005 04 05 21 00 999 99.0 99.0  1.20  4.35  4.36 999 1008.0  -0.3   2.2  -6.0 99.0 99.00
2005 04 05 22 00 999 99.0 99.0  1.35  4.76  4.47 999 1007.2  -0.3   2.2  -6.4 99.0 99.00
2005 04 05 23 00 999 99.0 99.0  1.47  5.26  4.56 999 1005.8  -0.2   2.2  -6.4 99.0 99.00
2005 04 06 00 00 999 99.0 99.0  1.66  5.56  4.73 999 1004.4  -0.1   2.2  -5.7 99.0 99.00
2005 04 06 01 00 999 99.0 99.0  1.91  5.88  4.90 999 1003.8   0.0   2.2  -5.8 99.0 99.00
2005 04 06 02 00 999 99.0 99.0  1.84  5.88  4.93 999 1003.1   0.0   2.2  -5.9 99.0 99.00
2005 04 06 03 00 999 99.0 99.0  1.93  5.88  4.72 999 1002.0   0.0   2.2  -5.6 99.0 99.00
2005 04 06 04 00 999 99.0 99.0  2.08  6.25  5.23 999 1001.2   0.0   2.2  -5.5 99.0 99.00
2005 04 06 05 00 999 99.0 99.0  2.13  6.67  5.23 999 1001.0   0.0   2.2  -5.9 99.0 99.00
2005 04 06 06 00 999 99.0 99.0  2.33  7.14  5.63 999 1000.5  -0.1   2.2  -5.3 99.0 99.00
2005 04 06 07 00 999 99.0 99.0  2.28  7.14  5.55 999 1000.2   0.0   2.2  -4.9 99.0 99.00
2005 04 06 08 00 999 99.0 99.0  2.42  6.67  5.85 999 1000.0  -0.7   2.2  -3.9 99.0 99.00
2005 04 06 09 00 999 99.0 99.0  2.46  7.14  5.70 999  999.7  -0.4   2.2  -3.5 99.0 99.00
2005 04 06 10 00 999 99.0 99.0  2.91  6.67  5.95 999  998.8  -0.2   2.2  -5.1 99.0 99.00
2005 04 06 11 00 999 99.0 99.0  3.12  7.69  6.15 999  998.5  -0.5   2.2  -3.6 99.0 99.00
2005 04 06 12 00 999 99.0 99.0  3.17  8.33  6.35 999  997.6  -0.2   2.2  -4.3 99.0 99.00
2005 04 06 13 00 999 99.0 99.0  3.37  9.09  6.62 999  997.4  -0.5   2.2  -3.9 99.0 99.00
2005 04 06 14 00 999 99.0 99.0  3.47  9.09  6.60 999  997.8  -0.5   2.2  -5.1 99.0 99.00
2005 04 06 15 00 999 99.0 99.0  3.41  8.33  6.56 999  998.2  -1.0   2.2  -6.8 99.0 99.00
2005 04 06 16 00 999 99.0 99.0  3.73  9.09  6.83 999  998.5  -1.4   2.2  -6.5 99.0 99.00
2005 04 06 17 00 999 99.0 99.0  3.59  9.09  6.69 999  998.7  -1.5   2.2  -6.2 99.0 99.00
2005 04 06 18 00 999 99.0 99.0  3.96  8.33  6.72 999  998.5  -1.8   2.2  -5.7 99.0 99.00
2005 04 06 19 00 999 99.0 99.0  4.33  9.09  6.98 999  998.1  -2.3   2.2  -5.7 99.0 99.00
2005 04 06 20 00 999 99.0 99.0  3.92  8.33  6.83 999  999.2  -2.3   2.2  -6.6 99.0 99.00
2005 04 06 21 00 999 99.0 99.0  4.34  9.09  7.04 999  999.3  -2.4   2.2  -6.4 99.0 99.00
2005 04 06 22 00 999 99.0 99.0  4.25  8.33  6.95 999  999.3  -2.4   2.2  -6.8 99.0 99.00
2005 04 06 23 00 999 99.0 99.0  3.87  8.33  6.98 999  999.2  -2.3   2.2  -7.8 99.0 99.00
2005 04 07 00 00 999 99.0 99.0  3.84 10.81  6.83 999  999.4  -2.9   2.2  -6.3 99.0 99.00
2005 04 07 01 00 999 99.0 99.0  4.00 10.00  7.10 999  999.3  -2.8   2.2  -7.3 99.0 99.00
2005 04 07 02 00 999 99.0 99.0  3.86 10.00  6.81 999  999.2  -3.0   2.3  -7.0 99.0 99.00
2005 04 07 03 00 999 99.0 99.0  4.72 10.00  7.26 999  999.3  -3.2   2.3  -7.3 99.0 99.00
2005 04 07 04 00 999 99.0 99.0  3.69 10.81  6.84 999  999.9  -3.1   2.2  -9.0 99.0 99.00
2005 04 07 05 00 999 99.0 99.0  4.20 10.00  7.18 999 1000.3  -3.6   2.2  -8.5 99.0 99.00
2005 04 07 06 00 999 99.0 99.0  4.44 10.00  7.54 999 1000.3  -3.9   2.2  -9.1 99.0 99.00
2005 04 07 07 00 999 99.0 99.0  4.01 10.81  7.44 999 1001.1  -3.9   2.2  -8.3 99.0 99.00
2005 04 07 08 00 999 99.0 99.0  4.27 10.00  7.42 999 1001.8  -4.0   2.2  -9.0 99.0 99.00
2005 04 07 09 00 999 99.0 99.0  4.02 10.81  7.37 999 1002.0  -4.2   2.2  -9.3 99.0 99.00
2005 04 07 10 00 999 99.0 99.0  3.92  8.33  7.24 999 1002.4  -4.4   2.2  -9.6 99.0 99.00
2005 04 07 11 00 999 99.0 99.0  3.48 10.00  6.72 999 1002.6  -4.5   2.2  -8.5 99.0 99.00
2005 04 07 12 00 999 99.0 99.0  3.29  9.09  6.71 999 1002.6  -4.8   2.2  -8.0 99.0 99.00
2005 04 07 13 00 999 99.0 99.0  3.17  7.69  6.43 999 1002.6  -4.7   2.2  -8.5 99.0 99.00
2005 04 07 14 00 999 99.0 99.0  3.14  8.33  6.61 999 1002.9  -4.4   2.2  -8.5 99.0 99.00
2005 04 07 15 00 999 99.0 99.0  3.17  7.69  6.55 999 1003.0  -4.3   2.2  -9.0 99.0 99.00
2005 04 07 16 00 999 99.0 99.0  3.04  7.69  6.62 999 1003.6  -4.4   2.2  -8.4 99.0 99.00
2005 04 07 17 00 999 99.0 99.0  3.09  7.69  6.75 999 1004.3  -4.5   2.2  -9.0 99.0 99.00
2005 04 07 18 00 999 99.0 99.0  3.17  8.33  6.67 999 1004.8  -4.7   2.2  -8.2 99.0 99.00
2005 04 07 19 00 999 99.0 99.0  3.44  7.69  6.76 999 1005.6  -4.7   2.3  -8.2 99.0 99.00
2005 04 07 20 00 999 99.0 99.0  3.09  8.33  6.50 999 1006.2  -4.7   2.3  -8.9 99.0 99.00
2005 04 07 21 00 999 99.0 99.0  3.15  7.69  6.64 999 1006.1  -4.5   2.2 -10.5 99.0 99.00
2005 04 07 22 00 999 99.0 99.0  2.90  7.69  6.39 999 1006.3  -4.5   2.2 -10.7 99.0 99.00
2005 04 07 23 00 999 99.0 99.0  2.92  7.69  6.31 999 1006.9  -4.5   2.2  -9.6 99.0 99.00
2005 04 08 00 00 999 99.0 99.0  2.72  7.69  6.25 999 1007.1  -4.6   2.2  -9.3 99.0 99.00
2005 04 08 01 00 999 99.0 99.0  2.80  7.69  6.24 999 1007.2  -4.7   2.2  -8.4 99.0 99.00
